IssueID,Title,Description,Title_Description,PullRequestID,FixedByID,RepoID
2898,"Fix ModuleSettings > Added to Pages grid, pager wasn't working Issue #2897","In Module Settings > Added to Pages section, the pager does not work when there is a large number of pages.

Closes #2897","Fix ModuleSettings > Added to Pages grid, pager wasn't working Issue #2897  In Module Settings > Added to Pages section, the pager does not work when there is a large number of pages.

Closes #2897",3366,bdukes,Dnn.Platform
3333,Search Results: Advanced Search Scopes - inaccurate behavior,"<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
-->

<!-- 
  Please make sure that there is a corresponding issue created and reference it in the PR by writing
  `Fixes #123` or `Closes #123`. 
  A PR without an accompanying issue will be accepted and merged on a very rare occasion
-->
Fixes #3332 

## Summary
<!-- 
  Please describe the code changes as you see fit so that the reviewers have an easier task understanding what changed and why.
  New unit tests will be highly appreciated.
-->
The fix is as simple as the code should look for a exact match of the scope so we replaced Contains with Equals
Fix Confirmation Video: https://drive.google.com/file/d/1ge7l5F9W37mp_GizncDFIUCzATeSByJi/view","Search Results: Advanced Search Scopes - inaccurate behavior  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
-->

<!-- 
  Please make sure that there is a corresponding",3366,bdukes,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3353,aelibyary,Dnn.Platform
3351,Unable to edit Module settings after moving Module to another page,"<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware.com, rather than posted on GitHub
-->

## Description of bug
DNN Platform/Library/Entities/Modules/ModuleController.cs MoveModule only updates the tabid for TabModules table but not updating the tabid for ContentItems table for the same module

## Steps to reproduce
List the steps to reproduce the behavior:
1. From DB, find the latest module on the system 
`select top 1 ModuleID from Modules order by 1 desc`
2. Then, select the TabModules and the ContentItems based on that moduleID
```
select TabID from TabModules where moduleID = {moduleID from step 1}
select TabID from ContentItems where moduleID = {moduleID from step 1}
```
3. execute DNN Platform/Library/Entities/Modules/ModuleController.cs >MoveModule function giving it the moduleID, the TabID found on step 2, the new tabID , and the pane name of the new tabID
4. select Step 2 again and notice the returned TabID

## Current result
TabID of the TabModules has been updated while TabID of the ContentItems has not been updated.

## Expected result
both tables should have been updated by this function.

## Screenshots

## Error log
[ERROR] DotNetNuke.Services.Exceptions.Exceptions - System.InvalidOperationException: This module does not belong to the page. Please move to the master page to change the module. at DotNetNuke.Entities.Tabs.TabChangeTracker.TrackModuleModification(ModuleInfo module, Int32 moduleVersion, Int32 userId)

## Additional context
Add any other context about the bug that may be helpful for resolution.

## Affected version
<!-- 
Please add X in at least one of the boxes as appropriate. In order for an issue to be accepted, a developer needs to be able to reproduce the issue on a currently supported version. If you are looking for a workaround for an issue with an older version, please visit the forums at https://dnncommunity.org/forums
-->

* [ ] 10.0.0 alpha build
* [ ] 9.4.2 alpha build
* [ ] 9.4.1 latest supported release

## Affected browser
<!-- 
  Check all that apply and add more if necessary.
  If possible, please also specify exact versions and mention the operating system
-->

* [ ] Chrome
* [ ] Firefox
* [ ] Safari
* [ ] Internet Explorer
* [ ] Edge","Unable to edit Module settings after moving Module to another page  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to securit",3353,aelibyary,Dnn.Platform
3340,Add safe access to UrlReferrer in Log404,"Allow safe access to the UrlReferrer property in Log404 in case of bad format UrlReferrer property.
Issue #3339

## Summary
We intercept the error in Log404 method and get the missing information from the header.","Add safe access to UrlReferrer in Log404  Allow safe access to the UrlReferrer property in Log404 in case of bad format UrlReferrer property.
Issue #3339

## Summary
We intercept the error in Log404 method and get the missing information from the head",3341,bdukes,Dnn.Platform
3339,UrlReferrer format exception in Log404,"## Description of bug
We get System.UriFormatException when a bad format **UrlReferrer** is given in **Log404** method, loosing the information on the UrlReferrer itself and all subsequent logs. In the event log we get a general exception with no information. 
This is a common scenario in case of Host\Split Exploitable Antipatterns in Unicode Normalization attack.

## Steps to reproduce
To reproduce the exception provide a bad format UrlReferrer.

## Expected result
Manage the UriFormatException in Log404 method and continue with the information logs about the request.

## Screenshots
![immagine](https://user-images.githubusercontent.com/11808127/69527131-f1bf8800-0f6b-11ea-8b11-8d0b57c893d2.png)

## Error log
DotNetNuke.Services.Exceptions.Exceptions - System.UriFormatException: Invalid URI: The hostname could not be parsed.
   at System.Uri.CreateThis(String uri, Boolean dontEscape, UriKind uriKind)
   at System.Uri..ctor(String uriString)
   at System.Web.HttpRequest.get_UrlReferrer()
   at DotNetNuke.Entities.Urls.AdvancedUrlRewriter.IgnoreRequestForInstall(HttpRequest request)
   at DotNetNuke.Entities.Urls.AdvancedUrlRewriter.RewriteUrl(Object sender, EventArgs e)

## Affected version
* [X] 10.0.0 alpha build
* [X] 9.4.2 alpha build
* [X] 9.4.1 latest supported release","UrlReferrer format exception in Log404   ## Description of bug
We get System.UriFormatException when a bad format **UrlReferrer** is given in **Log404** method, loosing the information on the UrlReferrer itself and all subsequent logs. In the event log w",3341,bdukes,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3333,aelibyary,Dnn.Platform
3332,Search Results: Advanced Search Scopes - inaccurate behavior,"<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware.com, rather than posted on GitHub
-->

## Description of bug
Advanced Search > List of available Filters returns other options than the selected ones from the Settings > Results Scope for Content Type(s) and
This is due to how the code matches the scopes,
Currently, it will look for the selected scope, and will check if the name of the other scopes is contained within it. In this example it checks if ""Blog Subscribe"" contains ""Blog"" which returns true and therefore it ends up showing that scope as well which is not the expected behavior.

The line with doing the 'contains' match is
https://github.com/dnnsoftware/Dnn.Platform/blob/development/DNN%20Platform/Website/DesktopModules/Admin/SearchResults/SearchResults.ascx.cs#L232
## Steps to reproduce
List the steps to reproduce the behavior:
1. Go to the Search Results page of your site.
2. Go into Edit mode, and go to the settings of the Search Results Module.
3. Go to the 'Search Results Settings' Tab
4. For the 'Results Scope for Content Type(s), uncheck all of the entries and only leave ""Blog Roster""
5. Save the Settings and Refresh the Page.
6. Click on the Advanced Drop-down located at the right of the search bar
7. Review the List of available Filters

## Current result
It is showing 2 different Scopes ""Blog"" and ""Blog Roster"" even though only one scope has been selected.

## Expected result
It should only show the scopes that were selected in the settings.

## Screenshots
https://drive.google.com/file/d/1QUWOku7j7fjJMusI24WS9BKNbe0GoGvL/view

## Error log


## Additional context


## Affected version
<!-- 
Please add X in at least one of the boxes as appropriate. In order for an issue to be accepted, a developer needs to be able to reproduce the issue on a currently supported version. If you are looking for a workaround for an issue with an older version, please visit the forums at https://dnncommunity.org/forums
-->

* [ ] 10.0.0 alpha build
* [ ] 9.4.2 alpha build
* [x] 9.4.1 latest supported release

## Affected browser
<!-- 
  Check all that apply and add more if necessary.
  If possible, please also specify exact versions and mention the operating system
-->

* [x] Chrome
* [x] Firefox
* [x] Safari
* [x] Internet Explorer
* [x] Edge","Search Results: Advanced Search Scopes - inaccurate behavior  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnns",3333,aelibyary,Dnn.Platform
3318,Google Analytics TrackingID is stored in lowercase,"## Description of bug
When adding the analytics tracking code in analytics connector, it will be stored in lowercase. This makes analytics not tracking anything.

## Steps to reproduce
List the steps to reproduce the behavior:
1. Go to 'Settings' --> 'Connectors'
2. Click on 'Google Analytics' --> Edit
3. Enter Google TrackingID (eg UA-123456789-0)
4. Click 'Save'

## Current result
The 'SiteAnalytics.config' in website root directory will contain the TrackingID in lowercase: (ua-123456789-0)

## Expected result
The 'SiteAnalytics.config' in website root directory should contain the TrackingID in an unchanged form: (UA-123456789-0)

## Affected version
* [x] 9.4.2 latest supported release

## Affected browser
* [x] All Browsers","Google Analytics TrackingID is stored in lowercase  ## Description of bug
When adding the analytics tracking code in analytics connector, it will be stored in lowercase. This makes analytics not tracking anything.

## Steps to reproduce
List the steps",3322,coretoco,Dnn.Platform
3319,Fix bug #3318,"Closes #3318

## Summary
The TrackingId should be uppercase to work with Google Analytics.","Fix bug #3318  Closes #3318

## Summary
The TrackingId should be uppercase to work with Google Analytics.",3322,coretoco,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3249,berkarslan-xo,Dnn.Platform
3248,Not able to delete custom roles if their associated social group folder isn't empty,"<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware.com, rather than posted on GitHub
-->

## Description of bug
When trying to delete the Role which is associated with a Social Group, it throws Internal Server Error 500.

## Steps to reproduce
List the steps to reproduce the behavior:
1. Create a Social Group
2. Note the Social Group ID
3. Upload nested folder and files under Portals\0\Groups\<GROUPID>
4. Attempt to delete the Custom Role associated with the Social Group

Reproduction video: https://drive.google.com/file/d/1tTEJreF3SdKrKdK13tYH0R7vlKpMgKJC/view?usp=sharing

## Current result
1. General exception error caught in the Admin Logs with ""Message:The directory is not empty.""
2. 500 API error caught in the browser's Dev Tools under the Network Tab
3. The Custom Role doesn't get deleted.

## Expected result
The Custom Role gets deleted.

## Screenshots
If applicable, provide screenshots to help explain your problem.

## Error log
Paste the error log that is related to this issue.

## Additional context
Add any other context about the bug that may be helpful for resolution.

## Affected version
<!-- 
Please add X in at least one of the boxes as appropriate. In order for an issue to be accepted, a developer needs to be able to reproduce the issue on a currently supported version. If you are looking for a workaround for an issue with an older version, please visit the forums at https://dnncommunity.org/forums
-->

* [x] 9.4.x build

## Affected browser
<!-- 
  Check all that apply and add more if necessary.
  If possible, please also specify exact versions and mention the operating system
-->

* [x] Chrome
* [x] Firefox
* [x] Safari
* [x] Internet Explorer
* [x] Edge","Not able to delete custom roles if their associated social group folder isn't empty  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should b",3249,berkarslan-xo,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3244,thabaum,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3237,thabaum,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3234,thabaum,Dnn.Platform
123,"Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""","See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.","Fix DNN-5576: ""SecureFolder: Cannot sync folder if files ""Filename.Extenstion"" and ""Filename.Extenstion.resources"" exist""  See https://dnntracker.atlassian.net/browse/DNN-5576 for more details.",3223,tingung,Dnn.Platform
2916,"After creating a new group in the page, page redirect to Group activity page instead of current page","<!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential security issues should be sent to security@dnnsoftware.com, rather than posted on GitHub
-->

## Description of bug
Provide a clear and concise description of what the bug is.
After creating a new group in the page, page redirect to Group activity page instead of current page. 

## Steps to reproduce
List the steps to reproduce the behavior:
1. Go to any page
2. Click on ""Edit""  (pencil icon) at the bottom of the page. The page should in edit mode.
3. Click the ""Add Module"".
4. Add Module Pop Up will open - Scroll down and Add Social Groups 
5. Drag social groups in one of html div section 
6. Click on Auto Configure 
7. Click on Create New Group and fill in the details. 
8. Click on Create Group button.

## Current result
Explain what the current result is.
Page navigates to the Group-Activity/groupid URL. 
And in order to publish the page, user again need to click on respective page and click on Pencil icon and then click on publish button in order to publish the page. 

## Expected result
Provide a clear and concise description of what you expected to happen.
After clicking on create group button, the page should remain at the Edit Mode such that the user can publish the page.

## Screenshots
If applicable, provide screenshots to help explain your problem.

## Error log
Paste the error log that is related to this issue.

## Additional context
Add any other context about the bug that may be helpful for resolution.
Both edit mode and actual page are sharing the same module, make changes will affecting both unless we check for the condition for the edit mode. However, I think it is  acceptable to stay at current page after creating group in regardless in edit mode or not. 

## Affected version
<!-- 
Please add X in at least one of the boxes as appropriate. In order for an issue to be accepted, a developer needs to be able to reproduce the issue on a currently supported version. If you are looking for a workaround for an issue with an older version, please visit the forums at https://dnncommunity.org/forums
-->

* [ ] 10.0.0 nightly build
* [ ] 9.4.1 nightly build
* [ ] 9.4.0 release candidate
* [ ] 9.3.2 latest supported release

## Affected browser
<!-- 
  Check all that apply and add more if necessary.
  If possible, please also specify exact versions and mention the operating system
-->

* [x] Chrome
* [x] Firefox
* [x] Safari
* [x] Internet Explorer
* [x] Edge","After creating a new group in the page, page redirect to Group activity page instead of current page  <!-- 
  Please read contribution guideline first: https://github.com/dnnsoftware/Dnn.Platform/blob/development/CONTRIBUTING.md 
  Any potential securit",3223,tingung,Dnn.Platform
3186,Possible memory leak (dependency injection)?,"## Description of bug
I'm sorry if this is not the right place to post this. But I suspect that Dependency Injection implemented in DNN 9.4 is causing memory leaks and if so it might be important for others too.

After upgrading from DNN 8.0.4 to 9.4.1 the memory consumption of my website (the w3wp process) is increasing indefinitely until all server resources is consumed. The site is **not** slowing down or affected in any way though, i.e. no errors in the admin logs.

The site is not using any 3rd part modules. But only ""thin"" frontend modules pulling data from custom build web api services (a project with controllers that inherits from DnnApiController).

No source code was changed when upgrading other than changing target .NET Framework version of the project to 4.7.2. No compiler errors and no errors in the DNN log.

I've been ""debugging"" in production by deactivating the use of different parts of the service, but without luck. 

When analyzing a memory dump of the IIS w3wp process (using dotMemory from Jetbrains and DebugDiag from MS) I see the the garbage collector heap usage (generation 2) is quite large with about 2/3 of the total memory usage. Also there are a lot of ""objects ready for finalization"". (see [https://ibb.co/Yt1GVkG](https://ibb.co/Yt1GVkG) )

And at the top of memory usage list is _Microsoft.Extensions.DependencyInjection.ServiceProvider_ (see [https://ibb.co/vjK5rsc](https://ibb.co/vjK5rsc) ).

I've run out of ideas. If this is caused by Dependency Injection, then others might experience the same. Perhaps without knowing it yet. I have a lot of traffic on the site (20-25k user session per day) and the memory consumption hits 2 GB in about 6 hours at which point the app pool recycles.

Is it possible for this to be related to DI, perhaps in combination with using DnnApiController (my code was not changed during upgrade)? Could DI prevent the garbage collector from eliminating dead objects?

If needed I can add source code examples (even though no exceptions are thrown) or more info from the memory profiler.

Thanks a lot.


## Steps to reproduce
I have not been able to reproduce this locally. Perhaps a different stress testing tool is needed. Or maybe it's related to the production server environment (Windows Server 2008 R2 + IIS 7.5)

## Current result
Ever increasing memory consumption.

## Expected result
Memory usage should be stable. It was stable at 600 MB in DNN8 using the same code.

## Screenshots
This is screenshots of some of the memory profiler reports:
[https://ibb.co/Yt1GVkG](https://ibb.co/Yt1GVkG)
[https://ibb.co/vjK5rsc](https://ibb.co/vjK5rsc) 

## Error log
No errors in error log.

## Affected version
* [?] 10.0.0 alpha build
* [x] 9.4.1
* [?] 9.4.0 
","Possible memory leak (dependency injection)?  ## Description of bug
I'm sorry if this is not the right place to post this. But I suspect that Dependency Injection implemented in DNN 9.4 is causing memory leaks and if so it might be important for others t",3192,MichalStrehovsky,corert
