IssueID,Title,Description,Title_Description,PullRequestID,FixedByID,RepoID
15252,Add ServiceProperty.ParameterBinding to public interfaces,"","Add ServiceProperty.ParameterBinding to public interfaces  ",15630,ajcvickers,efcore
1697,Foreign key name is incorrectly generated for one:many relationships,"In the below model, we create a shadow state property named PersonId while we are building the Siblings relationship rather than a SiblingReverseId property

```
    public class Person
    {
        public int Id { get; set; }
        public string Name { get; set; }

        public List<Person> Siblings { get; set; }
        public Person Lover { get; set; }
        public Person LoverReverse { get; set; }
        public Person SiblingReverse { get; set; }
    }

    public class GoTContext : DbContext
    {
        public DbSet<Person> People { get; set; }

        protected override void OnModelCreating(ModelBuilder modelBuilder)
        {
            modelBuilder.Entity<Person>().HasMany(p => p.Siblings)
                .WithOne(p => p.SiblingReverse).Required(false);
            modelBuilder.Entity<Person>().HasOne(p => p.Lover)
                .WithOne(p => p.LoverReverse).Required(false);
        }

        protected override void OnConfiguring(DbContextOptions options)
        {
            options.UseSqlServer(@""Server=(localdb)\mssqllocaldb;Database=StateManagerBug;Trusted_Connection=True;MultipleActiveResultSets=true"");
        }
    }
```","Foreign key name is incorrectly generated for one:many relationships  In the below model, we create a shadow state property named PersonId while we are building the Siblings relationship rather than a SiblingReverseId property

```
    public class Per",15576,ErikEJ,efcore
1679,RevEng: Support Views,"Note: This issue is tracking a specific aspect of using EF Core with database views. See #827 for an overview of the areas where EF Core interacts with database views. The completion of this feature does not mean that every aspect of database view support has been implemented.

---
See also #5719, which is about support for tables without keys.

Part of #830. At the moment we generate code only from tables, not views. Need to include views but may have to consider what we want to use as the primary key.",RevEng: Support Views  Note: This issue is tracking a specific aspect of using EF Core with database views. See #827 for an overview of the areas where EF Core interacts with database views. The completion of this feature does not mean that every aspect o,15576,ErikEJ,efcore
14154,Throw on saving partial changes to entities using shared tables with concurrency token,"If there's a concurrency token column in a table then the entity containing it should be tracked when saving changes to any entities sharing the table, otherwise an exception would be thrown.","Throw on saving partial changes to entities using shared tables with concurrency token  If there's a concurrency token column in a table then the entity containing it should be tracked when saving changes to any entities sharing the table, otherwise an ex",15129,AndriySvyryd,efcore
12758,Replacing Owned object should trigger RowVersion's concurrency checking,"I have an entity which has an Owned Object and a Timestamp RowVersion property.
When replacing entity's owned object, the new owned object's state is Added and the entity's state is Unchanged. In this situation, the RowVersion's concurrency checking doesn't work. The SQL generated by efcore is lack of the part of RowVersion checking which should look like 'UPDATE [xxx] SET [yyy] = @p0 WHERE [Id] = @p1 AND [Version] = @p2;SELECT [Version] FROM [xxx]' . (It works well in EF6.)
If I explicitly made the entity's state be Modified by 'dbContext.Entry(entity).State = EntityState.Modified', the RowVersion checking was triggered , but it resulted in that the update SQL was with all the entity's fields to be updated.
Now I have to explicitly update one property (LastModifedTime) in the entity to make the RowVersion checking triggered. 
Could you please give me some other advises? Or will it be improved in the next release?  

I am following DDD in ASPNETCORE2.1, I expect when the Owned Object even the nested Owned Object in Owned Object is replaced, the owner entity's RowVersion concurrency checking still works since they are all in one Table sharing the same RowVersion.


EF Core version: 2.1.1
Database Provider: Microsoft.EntityFrameworkCore.SqlServer 2.1.1
Operating system:  Visual Studio 2017 15.7.5","Replacing Owned object should trigger RowVersion's concurrency checking  I have an entity which has an Owned Object and a Timestamp RowVersion property.
When replacing entity's owned object, the new owned object's state is Added and the entity's state is",15129,AndriySvyryd,efcore
12865,Changes on Owned Entites Properties causes a concurrency conflict on same dbContext,"When changing an `Owned Entities Property` and than save twice, the second `SaveChanges` call throws an `DbUpdateConcurrencyException` because the local entities rowversion was not updated.

## Steps to reproduce
```csharp
public class Name
{
    public string First { get; set; }
    public string Last { get; set; }
}
public class Author
{
    public int Id { get; set; }
    public Name Name { get; set; }
    public string Description { get; set; }
    public byte[] Rowversion { get; set; }
}
```
```csharp
using (var context = new BookDbContext())
{
    var author = context.Authors.First();
    author.Name.First = ""Lukas"";
    context.SaveChanges();

    author.Description = ""Some very important information"";
    context.SaveChanges();    // -> DbUpdateConcurrencyException
}
```
Here´s a [Sample Project](https://github.com/rzlsoftware/EfCoreOwnedEntitesConcurrencyProblemTest/tree/master) to reproduce the Issue.

### Exception message:
```
Database operation expected to affect 1 row(s) but actually affected 0 row(s). Data may have been modified or deleted since entities were loaded. See http://go.microsoft.com/fwlink/?LinkId=527962 for information on understanding and handling optimistic concurrency exceptions.
```

### Stack trace:
```
   at Microsoft.EntityFrameworkCore.Update.AffectedCountModificationCommandBatch.ThrowAggregateUpdateConcurrencyException(Int32 commandIndex, Int32 expectedRowsAffected, Int32 rowsAffected)
   at Microsoft.EntityFrameworkCore.Update.AffectedCountModificationCommandBatch.ConsumeResultSetWithPropagation(Int32 commandIndex, RelationalDataReader reader)
   at Microsoft.EntityFrameworkCore.Update.AffectedCountModificationCommandBatch.Consume(RelationalDataReader reader)
   at Microsoft.EntityFrameworkCore.Update.ReaderModificationCommandBatch.Execute(IRelationalConnection connection)
   at Microsoft.EntityFrameworkCore.Update.Internal.BatchExecutor.Execute(DbContext _, ValueTuple`2 parameters)
   at Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerExecutionStrategy.Execute[TState,TResult](TState state, Func`3 operation, Func`3 verifySucceeded)
   at Microsoft.EntityFrameworkCore.Update.Internal.BatchExecutor.Execute(IEnumerable`1 commandBatches, IRelationalConnection connection)
   at Microsoft.EntityFrameworkCore.Storage.RelationalDatabase.SaveChanges(IReadOnlyList`1 entries)
   at Microsoft.EntityFrameworkCore.ChangeTracking.Internal.StateManager.SaveChanges(IReadOnlyList`1 entriesToSave)
   at Microsoft.EntityFrameworkCore.ChangeTracking.Internal.StateManager.SaveChanges(Boolean acceptAllChangesOnSuccess)
   at Microsoft.EntityFrameworkCore.DbContext.SaveChanges(Boolean acceptAllChangesOnSuccess)
   at Microsoft.EntityFrameworkCore.DbContext.SaveChanges()
   at EfCoreOwnedEntitesConcurrencyProblemTest.Program.ConcurrencyProblem() in C:\Development\EfCoreOwnedEntitesConcurrencyProblemTest\EfCoreOwnedEntitesConcurrencyProblemTest\Program.cs:line 32
   at EfCoreOwnedEntitesConcurrencyProblemTest.Program.Main(String[] args) in C:\Development\EfCoreOwnedEntitesConcurrencyProblemTest\EfCoreOwnedEntitesConcurrencyProblemTest\Program.cs:line 20
```

### Further technical details
EF Core version: 2.1.1
Database Provider: Microsoft.EntityFrameworkCore.SqlServer
Operating system: Windows 10 1803
IDE: Visual Studio 2017 15.7.5","Changes on Owned Entites Properties causes a concurrency conflict on same dbContext  When changing an `Owned Entities Property` and than save twice, the second `SaveChanges` call throws an `DbUpdateConcurrencyException` because the local entities rowversi",15129,AndriySvyryd,efcore
14539,ConcurrencyCheck on navigational properties with new object added uses wrong original value,"I have an AggregateRoot object with navigational object property in it.
Here Balance is a Money class which is immutable.
```c#
public override void Configure(EntityTypeBuilder<UserPaymentAggregateRoot> builder)
        {
            builder.OwnsOne(e => e.Balance, OIAction =>
            {
                OIAction.Property(x => x.Amount)
                                         .HasColumnName(nameof(UserPaymentAggregateRoot.Balance.Amount))
                                         .HasColumnType(DatabaseColumnTypes.DecimalType)
                                         .IsConcurrencyToken();
            });
        }
```
When I am updating Balance I am assigning a new Money object to it.
```c#
public Money Balance
        {
            get
            {
                return _balance;
            }
            private set
            {
                _balance = value;
            }
        }
```
Then when I call SaveChanges I am getting _DbConcurrencyUpdate_ exception because sql server uses wrong value to validate original values.
![image](https://user-images.githubusercontent.com/17739850/51898435-8e9bae00-23b9-11e9-99a6-5177719e31cf.png)

Here @p8 should be 20.00 but not 22.00 which is a new value.

So, my assumption is that Concurrency check is loosing original values while updating navigational properties to new reference objects which have an Added state. If I change only some of the _balance object's properties but not the reference object itself, everything works fine.

### Further technical details
EF Core version: 2.2
Database Provider: Microsoft.EntityFrameworkCore.SqlServer
SQL Server 2017
Operating system: Windows 10
IDE: (e.g. Visual Studio 2017 15.4)","ConcurrencyCheck on navigational properties with new object added uses wrong original value  I have an AggregateRoot object with navigational object property in it.
Here Balance is a Money class which is immutable.
```c#
public override void Configure(",15129,AndriySvyryd,efcore
15034,Analyzers: Remove analyzer on FromSql/ExecuteSqlCommand methods,Methods deprecated. Remove/modify analyzer.,Analyzers: Remove analyzer on FromSql/ExecuteSqlCommand methods  Methods deprecated. Remove/modify analyzer.,15087,roji,efcore
12104,Analyzer: detect usage of public internal code,"(I thought we already had an issue for this but I couldn't find it)

In the discussion with provider writers at https://github.com/aspnet/EntityFrameworkCore/issues/11266#issuecomment-377675119 there was some consensus that an analyzer would be the best way to prevent anyone from unintentionally taking a dependency on public internal code.","Analyzer: detect usage of public internal code  (I thought we already had an issue for this but I couldn't find it)

In the discussion with provider writers at https://github.com/aspnet/EntityFrameworkCore/issues/11266#issuecomment-377675119 there was s",15087,roji,efcore
13253,SQLite: Consider changing ultimate fallback type to BLOB,"We have #8824 to generally improve type inference, but we'll still have fallbacks. Like aspnet/Microsoft.Data.Sqlite#548, we should also review everywhere we fallback to a default and make sure it's consistent. I propose BLOB since every value can be losslessly coerced to it.","SQLite: Consider changing ultimate fallback type to BLOB  We have #8824 to generally improve type inference, but we'll still have fallbacks. Like aspnet/Microsoft.Data.Sqlite#548, we should also review everywhere we fallback to a default and make sure it'",15071,bricelam,efcore
13841,Microsoft.Data.Sqlite: Consider changing ultimate fallback type to BLOB,We have aspnet/Microsoft.Data.Sqlite#435 and aspnet/Microsoft.Data.Sqlite#523 the help improve type inference. We should look for anywhere else that we fallback to a default and make sure they're all consistent. I propose BLOB since every value can be losslessly coerced to it.,Microsoft.Data.Sqlite: Consider changing ultimate fallback type to BLOB  We have aspnet/Microsoft.Data.Sqlite#435 and aspnet/Microsoft.Data.Sqlite#523 the help improve type inference. We should look for anywhere else that we fallback to a default and make,15071,bricelam,efcore
8824,SQLite RevEng: Sample data to determine CLR type,"Reverse engineering SQLite column types is tricky due to it's dynamic typing. The column type hold no real meaning.

Today, we apply the same [type affinity](https://www.sqlite.org/datatype3.html#type_affinity) rules that SQLite does to the specified column type name to put it into one of the four primitive types (which map to `long`, `double`, `string` & `byte[]`).

I think we could do a much better job by sampling the data to determine a suitable CLR type. This would allow us to reverse engineer types that need to be coerced like `decimal`, `DateTime` and `Guid`. We could also provide a more natural numeric type like `int` if the data fits.","SQLite RevEng: Sample data to determine CLR type  Reverse engineering SQLite column types is tricky due to it's dynamic typing. The column type hold no real meaning.

Today, we apply the same [type affinity](https://www.sqlite.org/datatype3.html#type_af",15071,bricelam,efcore
13831,Microsoft.Data.Sqlite: Improve SqliteDataReader.GetFieldType() when NULL,"`SqliteDataReader.GetFieldType(0)` returns `int` when the value is `NULL`. We should improve this.

Thoughts:
* This should probably return `DBNull`, but will that break other assumptions in ADO.NET?
* If we simply don't have enough information to determine the type, should we...
  * ...throw?
  * ...use a highly-compatible type (like `string`)?
  * ...use the type affinity of its column?","Microsoft.Data.Sqlite: Improve SqliteDataReader.GetFieldType() when NULL  `SqliteDataReader.GetFieldType(0)` returns `int` when the value is `NULL`. We should improve this.

Thoughts:
* This should probably return `DBNull`, but will that break other as",15071,bricelam,efcore
13839,Microsoft.Data.Sqlite: Improve SqliteDataReader.GetSchemaTable() DataType when no rows,"I'm using a custom DataAdapter i wrote to fill the void for the lack of one in this library, that is as follows:
```
using System;
using System.Data;
using System.Data.Common;
using Microsoft.Data.Sqlite;

namespace Ultz.BeagleFramework.SQLite
{
    public delegate void SqliteRowUpdatedEventHandler(Object sender, SqliteRowUpdatedEventArgs e);
    public delegate void SqliteRowUpdatingEventHandler(Object sender, SqliteRowUpdatingEventArgs e);
    public sealed class SqliteDataAdapter : DbDataAdapter
    {
        public event SqliteRowUpdatedEventHandler RowUpdated;

        public event SqliteRowUpdatingEventHandler RowUpdating;

        public SqliteDataAdapter() { }

        public SqliteDataAdapter(SqliteCommand selectCommand)
        {
            SelectCommand = selectCommand;
        }

        public SqliteDataAdapter(string selectCommandText, SqliteConnection selectConnection)
            : this(new SqliteCommand(selectCommandText, selectConnection)) { }

        public SqliteDataAdapter(string selectCommandText, string selectConnectionString)
            : this(selectCommandText, new SqliteConnection(selectConnectionString)) { }

        protected override RowUpdatedEventArgs CreateRowUpdatedEvent( DataRow dataRow,  IDbCommand command,
                                                                     System.Data.StatementType statementType,
                                                                      DataTableMapping tableMapping)
        {
            return new SqliteRowUpdatedEventArgs(dataRow, command, statementType, tableMapping);
        }

        protected override RowUpdatingEventArgs CreateRowUpdatingEvent( DataRow dataRow,  IDbCommand command,
                                                                       System.Data.StatementType statementType,
                                                                        DataTableMapping tableMapping)
        {
            return new SqliteRowUpdatingEventArgs(dataRow, command, statementType, tableMapping);
        }

        protected override void OnRowUpdated( RowUpdatedEventArgs value)
        {
            //base.OnRowUpdated(value);
            if (RowUpdated != null && value is SqliteRowUpdatedEventArgs)
                RowUpdated(this, (SqliteRowUpdatedEventArgs)value);
        }

        protected override void OnRowUpdating( RowUpdatingEventArgs value)
        {
            if (RowUpdating != null && value is SqliteRowUpdatingEventArgs)
                RowUpdating(this, (SqliteRowUpdatingEventArgs)value);
        }

        public new SqliteCommand DeleteCommand
        {
            get { return (SqliteCommand)base.DeleteCommand; }
            set { base.DeleteCommand = value; }
        }

        public new SqliteCommand SelectCommand
        {
            get { return (SqliteCommand)base.SelectCommand; }
            set { base.SelectCommand = value; }
        }

        public new SqliteCommand UpdateCommand
        {
            get { return (SqliteCommand)base.UpdateCommand; }
            set { base.UpdateCommand = value; }
        }

        public new SqliteCommand InsertCommand
        {
            get { return (SqliteCommand)base.InsertCommand; }
            set { base.InsertCommand = value; }
        }
    }

#pragma warning disable 1591

    public class SqliteRowUpdatingEventArgs : RowUpdatingEventArgs
    {
        public SqliteRowUpdatingEventArgs(DataRow dataRow, IDbCommand command, System.Data.StatementType statementType,
                                          DataTableMapping tableMapping)
            : base(dataRow, command, statementType, tableMapping) { }
    }

    public class SqliteRowUpdatedEventArgs : RowUpdatedEventArgs
    {
        public SqliteRowUpdatedEventArgs(DataRow dataRow, IDbCommand command, System.Data.StatementType statementType,
                                         DataTableMapping tableMapping)
            : base(dataRow, command, statementType, tableMapping) { }
    }

#pragma warning restore 1591
}
```

After creating a table, I then `SELECT * FROM` the table, and use `SqliteDataAdapter.Fill()`. However, all of the types are set to Int32. This also happens when using `DataTable.Load()`.","Microsoft.Data.Sqlite: Improve SqliteDataReader.GetSchemaTable() DataType when no rows  I'm using a custom DataAdapter i wrote to fill the void for the lack of one in this library, that is as follows:
```
using System;
using System.Data;
using System.",15071,bricelam,efcore
11409,Update/Command: Internal code usage in providers,"If provider needs to customize the command generated then overriding IRelationalCommandBuilder to generate a difference RelationalCommand requires access to IndentedStringBuilder (part of interface contract). Further Provider also has to implement IRelationalParameterBuilder. Relational Implementation of it is internal. RelationalCommand is also internal so provider cannot reuse code.

Further providers are also using log messages in custom RelationalCommand to log command start/end/error. Transaction start/commit/error/rollback/Use

Some providers are using ISingletonUpdateSqlGenerator which is internal.",Update/Command: Internal code usage in providers  If provider needs to customize the command generated then overriding IRelationalCommandBuilder to generate a difference RelationalCommand requires access to IndentedStringBuilder (part of interface contrac,15067,ajcvickers,efcore
14923,Query: SelectExpression holds onto loggers from previous context which compiled the query,"Hello,

**EF Core: master.**

I have two tests (test1 and test2), which generate equal SQL with select statement. Both tests uses one MyDbContext class.

When I run these tests one by one - no problem.

When I run these tests together (through ""run all""), test2 uses RelationCommand from test1.

As I undertood it works pool of commands.

Test1 and Test2 use separate log-objects for catch a SQL of executed command.

In last case, Test2 not see execution of command, because the message passed into log1 (object from test1).

How I may resolve this problem?

I want to isolate tests from each other.

Thanks.","Query: SelectExpression holds onto loggers from previous context which compiled the query  Hello,

**EF Core: master.**

I have two tests (test1 and test2), which generate equal SQL with select statement. Both tests uses one MyDbContext class.

When",15067,ajcvickers,efcore
8764,SQLite Migrations: HasComputedColumnSql is ignored,"I am using examples from EntityFramework docs to use Sqlite and InMemoryDatabase for unit testing. Most tests work fine, but I am unable to test fluent API model changes that should take place during OnModelCreating.

For example,

```
// please excuse any typos in this example!

public class PersonContext : DbContext
{
    public PersonContext(DbContextOptions<PersonContext> options)
        : base(options)
    {
    }

    protected override void OnModelCreating(ModelBuilder modelBuilder)
    {
        modelBuilder.Entity<Person>()
            .Property(p => p.DisplayName)
            .HasComputedColumnSql(""[LastName] + ', ' + [FirstName]"");
    }

    public DbSet<Person> Persons { get; set; }
}

public class Person
{
    public int PersonId { get; set; }
    public string FirstName { get; set; }
    public string LastName { get; set; }

    [Display(Name =""Full Name"")]
    public string DisplayName { get; set; }
}
```
```
[Fact]
public void TestCreatePerson()
{
    var options = new DbContextOptionsBuilder<PersonContext>()
        .UseInMemoryDatabase(databaseName: ""TestCreatePerson"")
        .Options;

    using (var context = new PersonContext(options))
    {
        var person = new Person();
        person.FirstName = ""Steven"";
        person.LastName = ""Ferrell"";
        PersonsController controller = new PersonsController(context);
        controller.Create(person);
    }

    using (var context = new PersonContext(options))
    {
        Assert.Equal(1, context.Persons.Count());
        Assert.Equal(""Steven"", context.Persons.Single().FirstName);
//the following fails with the error that DisplayName is actually <null> instead of ""Ferrell, Steven""
        Assert.Equal(""Ferrell, Steven"", context.Persons.Single().DisplayName);
    }
}
```","SQLite Migrations: HasComputedColumnSql is ignored  I am using examples from EntityFramework docs to use Sqlite and InMemoryDatabase for unit testing. Most tests work fine, but I am unable to test fluent API model changes that should take place during OnM",15044,bricelam,efcore
11242,Relational: CharTypeMapping doesn't escape apostrophe,"Generating the SQL literal will produce `'''` with is an unclosed string starting with apostrophe.

This is low priority for us since neither SQL Server nor SQLite use this.","Relational: CharTypeMapping doesn't escape apostrophe  Generating the SQL literal will produce `'''` with is an unclosed string starting with apostrophe.

This is low priority for us since neither SQL Server nor SQLite use this.",15044,bricelam,efcore
15020,Microsoft.Data.Sqlite: Store char as TEXT,"Again, like #15019, it's probably too late, but I wish we could store `char` values as TEXT. This would make databases way more compatible with external systems.

Today, we store the UTF-16 character code as an INTEGER.","Microsoft.Data.Sqlite: Store char as TEXT  Again, like #15019, it's probably too late, but I wish we could store `char` values as TEXT. This would make databases way more compatible with external systems.

Today, we store the UTF-16 character code as an",15044,bricelam,efcore
14970,Allow configuration of logging level per event,"Because there is no real consensus as to what level things should be logged, and also therefore to mitigate the breaking change of #14523.","Allow configuration of logging level per event  Because there is no real consensus as to what level things should be logged, and also therefore to mitigate the breaking change of #14523.",14972,ajcvickers,efcore
14523,SQL should be logged at debug level,"Note that this change was reverted before the final release of 3.0. Instead we made it easy to configure any event to log at any level. See #15888

----

Currently, if we implement logging filtered at the Information level, we get details of every EF SQL query.  This is clearly debug or trace level data, not Information.  It clutters everyone's logs, and is useless because the data is hiding the interesting things like id numbers, field values, etc.

What I'd like to see is these EF SQL details to be down-graded to Debug level.","SQL should be logged at debug level  Note that this change was reverted before the final release of 3.0. Instead we made it easy to configure any event to log at any level. See #15888

----

Currently, if we implement logging filtered at the Informati",14972,ajcvickers,efcore
13833,Microsoft.Data.Sqlite: Leverage ADO.NET spec tests,"Some progress on dotnet/corefx#7810 has been made in [mysql-net/AdoNetApiTest](https://github.com/mysql-net/AdoNetApiTest). We should consider leveraging it here.

cc @bgrainger @roji","Microsoft.Data.Sqlite: Leverage ADO.NET spec tests  Some progress on dotnet/corefx#7810 has been made in [mysql-net/AdoNetApiTest](https://github.com/mysql-net/AdoNetApiTest). We should consider leveraging it here.

cc @bgrainger @roji",14958,bricelam,efcore
14682,Microsoft.Data.Sqlite: Enable overflow checking (except for ulong),"We should enable overflow checking when converting integer values in SqliteValueReader.

Found by these tests in [mysql-net/AdoNetApiTest](https://github.com/mysql-net/AdoNetApiTest):
* GetInt16_throws_for_maximum_Int32													
* GetInt16_throws_for_maximum_Int64
* GetInt16_throws_for_minimum_Int32													
* GetInt16_throws_for_minimum_Int64
* GetInt32_throws_for_maximum_Int64
* GetInt32_throws_for_minimum_Int64","Microsoft.Data.Sqlite: Enable overflow checking (except for ulong)  We should enable overflow checking when converting integer values in SqliteValueReader.

Found by these tests in [mysql-net/AdoNetApiTest](https://github.com/mysql-net/AdoNetApiTest):",14958,bricelam,efcore
14947,Microsoft.Data.Sqlite: PRAGMA incremental_vacuum execution incomplete,"So it turns out that `PRAGMA incremental_vacuum` can require multiple calls to sqlite3_step() before it completes. Today, we only call it once for non-INSERT statements during SqliteCommand.ExecuteNonQuery(). We should keep calling it until it returns `SQLITE_DONE`.","Microsoft.Data.Sqlite: PRAGMA incremental_vacuum execution incomplete  So it turns out that `PRAGMA incremental_vacuum` can require multiple calls to sqlite3_step() before it completes. Today, we only call it once for non-INSERT statements during SqliteCo",14958,bricelam,efcore
12378,Store temporary key values in state entry rather than setting them on entity instances,"Similar to the way store-generated values are stored during SaveChanges. This would mean that temporary values would not be stored in or visible in the key property, which would have a few advantages:
* Entities that have are moved from one context instance to another will not incorrectly treat temporary key values as real--see #10167
* When using data binding, the temporary value will not show up in the data grid--see #12218

The reasons that we didn't do this before were:
* The key value in the entity may not be the key value that EF is using. This can be confusing.
* Fixup could be more complex, but I think our indirections for shadow values, store-generated values, etc. are pretty good now, so I am hopeful this won't be a major problem.","Store temporary key values in state entry rather than setting them on entity instances  Similar to the way store-generated values are stored during SaveChanges. This would mean that temporary values would not be stored in or visible in the key property, w",14256,ajcvickers,efcore
10167,Prevent temporary key values from becoming permanent,"This has been raised in other issues (e.g. #6147 and #7743), which have been closed as 'by design', but could someone explain the rational for doing this when entities are added to a DbSet?

The scenario that is causing me a problem is the same one as reported in issue #7743.  I'm developing an ASP.Net Core MVC application, and the problem is when adding a new entity instance to the database.  The model has an int identity column, and a unique index set on one of the properties. The sequence of actions is as follows:

1) An Add view is rendered with a new instance of the model, containing Id = 0.
2) The model is posted back to the controller action with Id still = 0.
3) The model is added to the DbSet using 'context.Set<T>().Add(model)', which updates the Id to -2147482647.
4) The SaveChangesAsync fails due to a duplicate key value, and this is pushed into ModelState.
5) The view is re-rendered showing the ModelState error, but now the Id control has the value -2147482647.
6) The user fixes the field which contains the duplicate key value, and re-posts the page.
7) The model is added to the DbSet again, as before.
8) The SaveChangesAsync fails, this time with the exception 'Cannot insert explicit value for identity column in table 'XXXX' when IDENTITY_INSERT is set to OFF', because it is now apparently trying to set the identity column value to -2147482647.

I don't think that this is a particularly outlandish scenario for an MVC application.  I'm using the same partial view to contain the controls for both add and edit actions, so I'd prefer not to have to put in additional code to exclude Id fields when the view is rendered for Add, rather than Edit.

What is the recommended approach to making this work?  Do we have to navigate through the object graph for the model (which in my case contains a number of nested child collections), after the add has failed, and reset any Id field with a negative value to zero?  This functionality in the new version of EF seems very clunky to me, especially as it seems to behave differently to previous versions.

I'd appreciate your advice.

Technical details
EF Core version: 2.0.0
Database Provider: Sql Server 2012 (localdb)
Operating system: Windows 10 Pro
IDE: Visual Studio 2017 v15.4.1","Prevent temporary key values from becoming permanent  This has been raised in other issues (e.g. #6147 and #7743), which have been closed as 'by design', but could someone explain the rational for doing this when entities are added to a DbSet?

The scen",14256,ajcvickers,efcore
14160,RevEng: Fixed Length facet incorrect in ScaffoldingTypeMapper,"https://github.com/aspnet/EntityFrameworkCore/blob/8e7402701ea1416b7fe55e1863ae65b3147c02c7/src/EFCore.Design/Scaffolding/Internal/ScaffoldingTypeMapper.cs#L117-L125

Above code is supposed to pass in default value for Fixed Length and compare type mapping to figure out if the value is same as default (hence no need to scaffold). Default for Fixed length is false and _not_ true.","RevEng: Fixed Length facet incorrect in ScaffoldingTypeMapper  https://github.com/aspnet/EntityFrameworkCore/blob/8e7402701ea1416b7fe55e1863ae65b3147c02c7/src/EFCore.Design/Scaffolding/Internal/ScaffoldingTypeMapper.cs#L117-L125

Above code is supposed",14209,ajcvickers,efcore
14162,RevEng: Fix IsFixedLength inference in ScaffoldingTypeMapper,"Resolves #14160","RevEng: Fix IsFixedLength inference in ScaffoldingTypeMapper  Resolves #14160",14209,ajcvickers,efcore
12537,Change nuget packages projectUrl to point to doco or better landing page,"Moved from https://github.com/aspnet/EntityFramework.Docs/issues/803 filed by @SimonCropp since NuGet packages and their metadata are generated as part of the build.

Often searches will resolve to a nuget package. or people will know the nuget they are using and want to find the doco for it. 

However most MS nuget 

At the moment nugets point to generic getting stated pages. For example 
 
 * [Microsoft.Extensions.Logging.Console](https://www.nuget.org/packages/Microsoft.Extensions.Logging.Console/)
 * [Microsoft.EntityFrameworkCore.SqlServer](https://www.nuget.org/packages/Microsoft.EntityFrameworkCore.SqlServer/)
* [Microsoft.AspNetCore](https://www.nuget.org/packages/Microsoft.AspNetCore)

All point to https://www.asp.net/

This experience looses all context of the users navigation history, and is unlikely to be the desired page for most people. I would expect the better locations would be

 * https://docs.microsoft.com/en-us/aspnet/core/fundamentals/logging/?view=aspnetcore-2.1#built-in-logging-providers
 * https://docs.microsoft.com/en-us/ef/core/providers/sql-server/
 * https://docs.microsoft.com/en-us/aspnet/core/?view=aspnetcore-2.1  (note the view goes to the correct version)

I realise that the history of nuget versions is static, but doco is a changing structure. but you could manage the redirects dynamically with all nuget pointing to a redirector `https://docs.microsoft.com/nugets?Microsoft.EntityFrameworkCore.SqlServer&version=1.2.3`

another option would be ad to nuget the ability to store more urls. eg ""project hosting url"", ""docs url"" etc","Change nuget packages projectUrl to point to doco or better landing page  Moved from https://github.com/aspnet/EntityFramework.Docs/issues/803 filed by @SimonCropp since NuGet packages and their metadata are generated as part of the build.

Often search",14177,bricelam,efcore
14025,Implement automated dependency flow using darc,"See https://github.com/dotnet/arcade/blob/master/Documentation/DependencyFlowOnboarding.md

We should implement automated dependency flow. This replaces ProdCon v1 and makes it possible to (1) automatically get PRs from new builds of dotnet/corefx and aspnet/Extensions, and (2) automate flowing EF Core into upstream partners, like dotnet/core-sdk and aspnet/AspNetCore.

Currently, the plan is to only implement this for 3.0 on master branches.

Matching bug on dotnet/arcade: https://github.com/dotnet/arcade/issues/1050. See also https://github.com/dotnet/arcade/issues/1054","Implement automated dependency flow using darc  See https://github.com/dotnet/arcade/blob/master/Documentation/DependencyFlowOnboarding.md

We should implement automated dependency flow. This replaces ProdCon v1 and makes it possible to (1) automaticall",14177,bricelam,efcore
1051,SQL Azure: Retrying and resiliency,"Investigate porting the code from EF6.","SQL Azure: Retrying and resiliency  Investigate porting the code from EF6.",14177,bricelam,efcore
1052,Adding API for ignoring a property,"","Adding API for ignoring a property  ",14177,bricelam,efcore
1053,SQLite: Finish implementing migrations,"Re-enable SqLiteMonsterFixupTest when completed.","SQLite: Finish implementing migrations  Re-enable SqLiteMonsterFixupTest when completed.",14177,bricelam,efcore
1054,Decouple value generation from DbContextConfiguration and state entries,"This is part of Issue #641 which is about cleaning up the use of DbContextConfiguration. DbContextConfiguration is intended to help resolve dynamic services--that is, services for which the actual type/instance of service to use depends on the current context configuration. However, it has gradually spread throughout the code as a general purpose service locator. This causes dependencies to be hidden and creates a lot of coupling to DbContextConfiguration throughout the code, so I am making a set of changes to help fix this.

Value generation is special in that it needs to be a singleton service such that values span context scopes for things like the in-memory provider and for management of sequence blocks. However, the generation process may sometimes need to make use of the current data store, and hence the current context scope. This means that a value generator cannot just depend on any scoped data service that it needs because it is itself a singleton. Therefore, the generation methods are passed the current data store services such that they can be used if necessary.

In addition, since the state entry was no longer being used to get access to the current scope it meant that decoupling from the state entry was possible. This decoupling in general made the code simpler and made more apparent the fact that the ForeignKeyValueGenerator wasn't really a value generator and hence no longer tries to be one and is handled separately. This is cleaner especially since it was being partially handled separately anyway.","Decouple value generation from DbContextConfiguration and state entries  This is part of Issue #641 which is about cleaning up the use of DbContextConfiguration. DbContextConfiguration is intended to help resolve dynamic services--that is, services for wh",14177,bricelam,efcore
