IssueID,Title,Description,Title_Description,PullRequestID,FixedByID,RepoID
5978,Exception deserialization failure,"When the client does not refer to the server's Exception type, Client will fail and timeout error will be raised.I think there should be a general approach.","Exception deserialization failure  When the client does not refer to the server's Exception type, Client will fail and timeout error will be raised.I think there should be a general approach.",5998,ReubenBond,orleans
5847,IMembershipOracle not added to services in 2.4.0?,"Doing a test-run upgrade to 2.4.0 and my health-check hosted service, which is modeled partially off of the one in Samples\2.3, fails to resolve its dependency on `IMembershipOracle` when using `UseOrleans`, crashing the startup process. I don't see anything in the change log or reviewing the recent commits that indicates registration of this type was removed. I _do_ see that there is now another type implementing the `IHealthCheckParticipant` interface, `MembershipTableManager` (registration of which was added in DefaultSiloServices). I've update my hosted service to expect an `IEnumerable<IHealthCheckParticipant>` instead of just the `IMembershipOracle` and things are working smoothly now. Would this be the suggested work around?","IMembershipOracle not added to services in 2.4.0?  Doing a test-run upgrade to 2.4.0 and my health-check hosted service, which is modeled partially off of the one in Samples\2.3, fails to resolve its dependency on `IMembershipOracle` when using `UseOrlean",5988,ReubenBond,orleans
5987,Remove unused IMembershipOracle interface,"Fixes #5985

See #5847","Remove unused IMembershipOracle interface  Fixes #5985

See #5847",5988,ReubenBond,orleans
5985,Remove IMembershipOracle,"`IMembershipOracle` is no longer used as it has been split up into smaller parts which are each responsible for less. We should remove it for 3.0

Fixes #5847","Remove IMembershipOracle  `IMembershipOracle` is no longer used as it has been split up into smaller parts which are each responsible for less. We should remove it for 3.0

Fixes #5847",5987,ReubenBond,orleans
5847,IMembershipOracle not added to services in 2.4.0?,"Doing a test-run upgrade to 2.4.0 and my health-check hosted service, which is modeled partially off of the one in Samples\2.3, fails to resolve its dependency on `IMembershipOracle` when using `UseOrleans`, crashing the startup process. I don't see anything in the change log or reviewing the recent commits that indicates registration of this type was removed. I _do_ see that there is now another type implementing the `IHealthCheckParticipant` interface, `MembershipTableManager` (registration of which was added in DefaultSiloServices). I've update my hosted service to expect an `IEnumerable<IHealthCheckParticipant>` instead of just the `IMembershipOracle` and things are working smoothly now. Would this be the suggested work around?","IMembershipOracle not added to services in 2.4.0?  Doing a test-run upgrade to 2.4.0 and my health-check hosted service, which is modeled partially off of the one in Samples\2.3, fails to resolve its dependency on `IMembershipOracle` when using `UseOrlean",5987,ReubenBond,orleans
5925,Unable to use TestSilo on 3.0,"According to this https://github.com/dotnet/orleans/blob/dad62cc16d4d6de671563f6b1e54196f617926a5/src/Orleans.Core/Logging/FileLogger.cs#L141 it looks like we're depending on the _old_ pubternal types there were all removed on .Net Core 3.0. 

With that we're unable to run unit test using the TestCluster as it fail to start with this:

```
warn: Microsoft.Orleans.Networking[0]
      Connection to endpoint S127.0.0.1:25980:0 terminated with exception System.AggregateException: An error occurred while writing to logger(s). (Could not load type 'Microsoft.Extensions.Logging.Abstractions.Internal.NullScope' from assembly 'Microsoft.Extensions.Logging.Abstractions, Version=3.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60'.)
       ---> System.TypeLoadException: Could not load type 'Microsoft.Extensions.Logging.Abstractions.Internal.NullScope' from assembly 'Microsoft.Extensions.Logging.Abstractions, Version=3.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60'.
         at Orleans.Logging.FileLogger.BeginScope[TState](TState state)
         at Microsoft.Extensions.Logging.ScopeLogger.CreateScope[TState](TState state)
         at Microsoft.Extensions.Logging.Logger.BeginScope[TState](TState state)
         --- End of inner exception stack trace ---
         at Microsoft.Extensions.Logging.Logger.ThrowLoggingError(List`1 exceptions)
         at Microsoft.Extensions.Logging.Logger.BeginScope[TState](TState state)
         at Orleans.Runtime.Messaging.NetworkingTrace.BeginScope[TState](TState state)
         at Orleans.Runtime.Messaging.ConnectionManager.BeginConnectionScope(Connection connection)
         at Orleans.Runtime.Messaging.ConnectionManager.<>c__DisplayClass19_1.<<ConnectAsync>b__0>d.MoveNext()
```

And the test silo is killed.

I've tried to avoid to load Orleans provider but it looks like it doesn't not respect my `ClearProviders` call and add its own anyway:

```
hostBuilder.ConfigureLogging(log =>
            {
                log.ClearProviders();
                log.AddConsole();
            });
```

According to https://docs.microsoft.com/en-us/dotnet/api/microsoft.extensions.logging.abstractions.internal.nullscope?view=aspnetcore-2.2&viewFallbackFrom=aspnetcore-3.0 the type indeed was removed...

Any workarounds for now?

Thanks!",Unable to use TestSilo on 3.0  According to this https://github.com/dotnet/orleans/blob/dad62cc16d4d6de671563f6b1e54196f617926a5/src/Orleans.Core/Logging/FileLogger.cs#L141 it looks like we're depending on the _old_ pubternal types there were all removed,5943,ReubenBond,orleans
5611,Exceptions when using aspnetcore preview 5,"Hello

I just made the simplest app possible with orleans and aspnetcore preview 5

``` C#
using Microsoft.AspNetCore.Hosting;
using Microsoft.Extensions.Hosting;
using Orleans.Hosting;

namespace WebApplication6
{
    public class Program
    {
        public static void Main(string[] args)
        {
            CreateHostBuilder(args).Build().Run();
        }

        public static IHostBuilder CreateHostBuilder(string[] args) =>
            Host.CreateDefaultBuilder(args)
                .ConfigureWebHostDefaults(webBuilder => { webBuilder.UseStartup<Startup>(); })
                .UseOrleans(x =>
                {
                    x.UseLocalhostClustering();
                });
    }
}
```

it threw this when I started it:

`System.AggregateException: 'Some services are not able to be constructed (Error while validating the service descriptor 'ServiceType: Orleans.Streams.Core.IStreamSubscriptionHandleFactory Lifetime: Singleton ImplementationType: Orleans.Streams.StreamSubscriptionHandlerFactory': Unable to resolve service for type 'Orleans.Streams.IStreamProvider' while attempting to activate 'Orleans.Streams.StreamSubscriptionHandlerFactory'.)`","Exceptions when using aspnetcore preview 5  Hello

I just made the simplest app possible with orleans and aspnetcore preview 5

``` C#
using Microsoft.AspNetCore.Hosting;
using Microsoft.Extensions.Hosting;
using Orleans.Hosting;

namespace WebAp",5943,ReubenBond,orleans
5859,Log options on silo and client startup,"","Log options on silo and client startup  ",5864,sergeybykov,orleans
5863,Fix for Clustering providers that does not implement extended Membership Protocol,Fix for #5857,Fix for Clustering providers that does not implement extended Membership Protocol  Fix for #5857,5864,sergeybykov,orleans
5859,Log options on silo and client startup,"","Log options on silo and client startup  ",5862,sergeybykov,orleans
5863,Fix for Clustering providers that does not implement extended Membership Protocol,Fix for #5857,Fix for Clustering providers that does not implement extended Membership Protocol  Fix for #5857,5862,sergeybykov,orleans
5701,LocalGrainDirectory: use membership snapshots,"","LocalGrainDirectory: use membership snapshots  ",5744,ReubenBond,orleans
5731,Fix race introduced in membership,"","Fix race introduced in membership  ",5744,ReubenBond,orleans
5473,Microsoft.Orleans.CodeGenerator.MSBuild 2.2.4 infinite loop,"The following code is probably causing an infinite loop in `Microsoft.Orleans.CodeGenerator.MSBuild`. 
When I build the following code, it hangs after generating `..orleans.g.args.txt`

this is the exit error message:
```
Orleans.CodeGenerator - command-line = SourceToSource /code/GrainInterfaces/obj/Debug/netstandard2.0/GrainInterfaces.orleans.g.args.txt
<...hangs for a long time...>
         Process is terminating due to StackOverflowException.
```

This code compiles without problem with `Microsoft.Orleans.OrleansCodeGenerator.Build`, `2.2.4`

GrainInterface.cs

```
    public interface IFoo : IGrainWithGuidKey
    {
        Task Bar(Complex request);
    }
```

Complex.cs
```
    public class Complex : Simple<Complex>
    {    
    }
    
    public abstract class Simple<T> where T : Simple<T>
    {
        public T DoSomething(T input)
        {
            // do something to input
            return input;
        }
    }
```

It is probably this line `public abstract class Simple<T> where T : Simple<T>` that is causing the infinite loop.","Microsoft.Orleans.CodeGenerator.MSBuild 2.2.4 infinite loop  The following code is probably causing an infinite loop in `Microsoft.Orleans.CodeGenerator.MSBuild`. 
When I build the following code, it hangs after generating `..orleans.g.args.txt`

this",5690,sergeybykov,orleans
5688,Fix #5473 - StackOverflowException in codegen for recursively defined types,Fixes #5473,Fix #5473 - StackOverflowException in codegen for recursively defined types  Fixes #5473,5690,sergeybykov,orleans
5661,Unable to set MetadataPropertyHandling on serializer in AdoNet persistence,"WHen  using `TypeNameHandling` settings which write the type info to the serialized JSON, deserialization only works when the `$id` and `$type` property are the first two properties in the serialized JSON string.

For example, it is possible to get this serialized JSON:

```
{
  ""$id"": ""1"",
  ""$type"": ""HelloWorld.Grains.GreetingArchive, HelloWorld.Grains"",
  ""Greetings"": {
    ""$type"": ""System.Collections.Generic.List`1[[HelloWorld.Interfaces.IInterface, HelloWorld.Interfaces]], System.Private.CoreLib"",
    ""$values"": [
      {
        ""$id"": ""2"",
        ""Foo"": ""Bar"",
        ""$type"": ""HelloWorld.Interfaces.Item, HelloWorld.Interfaces"",
        ""Message"": ""Good morning, my friend!""
      }
    ]
  }
}
```

Which will not deserialize

>Could not create an instance of type HelloWorld.Interfaces.IInterface. Type is an interface or abstract class and cannot be instantiated. Path 'Greetings.$values[0].Foo', line 1, position 252

However, it is possible for JSON.NET to deserialize this JSON by setting `MetadataPropertyHandling = MetadataPropertyHandling.ReadAhead` - however this option is not exposed by `AdoNetGrainStorageOptions` (as an aside, nor are many other options on the `JsonSerializerSettings`).

This issue causes many problems on deserialization when grain state contains an array/collection of concrete interface implementations. 
","Unable to set MetadataPropertyHandling on serializer in AdoNet persistence  WHen  using `TypeNameHandling` settings which write the type info to the serialized JSON, deserialization only works when the `$id` and `$type` property are the first two properti",5684,sergeybykov,orleans
5662,Add ConfigureJsonSerializerSettings delegate to storage providers,…pertyHandling to serializer settings,Add ConfigureJsonSerializerSettings delegate to storage providers  …pertyHandling to serializer settings,5684,sergeybykov,orleans
5656,Make transaction log group max size configurable,"When trying to determine cause of broken lock exceptions this was useful.
I can also see it being used to adapt to different storage latencies.","Make transaction log group max size configurable  When trying to determine cause of broken lock exceptions this was useful.
I can also see it being used to adapt to different storage latencies.",5684,sergeybykov,orleans
5677,Reduce delay localdirectory when cluster membership is not stable,"When the `LocalGrainDirectory` receives a register/unregister request that needs to be forwarded (it can happen when all silos doesn't have the same view of the cluster membership), it currently wait 5 seconds before forwarding, to allow some time for the membership changes to propagate.

200ms seems to be a better value since with gossip the membership change should propagate quickly.","Reduce delay localdirectory when cluster membership is not stable  When the `LocalGrainDirectory` receives a register/unregister request that needs to be forwarded (it can happen when all silos doesn't have the same view of the cluster membership), it cur",5684,sergeybykov,orleans
5570,Prevent NullReferenceException with some storage providers when state is Nullable<T>,"Fixes #5569 

The change has been tested in a real cluster.","Prevent NullReferenceException with some storage providers when state is Nullable<T>  Fixes #5569 

The change has been tested in a real cluster.",5576,sergeybykov,orleans
5575,Fix RequestContext.PropagateActivityId value in Hosted Client scenario,"When hosted client is enabled (default in 2.3.0+), the value of `SiloMessagingOptions.PropagateActivityId` is being overridden by `ClientMessagingOptions.PropagateActivityId` in the `ClusterClient` constructor.

This workaround ensures that the `SiloMessagingOptions` value takes precedence. It's not perfect - a user could set conflicting values on both classes.

See long-term fix in #5574","Fix RequestContext.PropagateActivityId value in Hosted Client scenario  When hosted client is enabled (default in 2.3.0+), the value of `SiloMessagingOptions.PropagateActivityId` is being overridden by `ClientMessagingOptions.PropagateActivityId` in the `",5576,sergeybykov,orleans
828,Adding optional TLS/encryption to transport channel,"Adding TLS option to client-silo and inter-silo communications would make a great end-to-end encryption promise when combined with encryption between silo and storage. It looks like using TLS in socket connections involves adding a configuration option to settings and then applying it to socket connections. Encryption between silos and storage is less clear to me otherwise than that it may require more than simply changing connection string (for instance, here's background material for [Azure Table Storage](http://blogs.msdn.com/b/windowsazurestorage/archive/2015/04/28/client-side-encryption-for-microsoft-azure-storage-preview.aspx)).

To get this going, what would be needed to add encryption?
1. Where and what kind of parameters should be added to configuration to support TLS on client-silo and inter-silo communications? It would feel like it's appropriate to allow different settings to apply to option between inter-silo and client-silo communications.
2. Whe are in code are relevant places handling socket communications and apply encryption settings?
3. Some consideration should be given on adding encryption on per-provider basis and maybe separated to their respective tickets, but I'll add here to get things going.",Adding optional TLS/encryption to transport channel  Adding TLS option to client-silo and inter-silo communications would make a great end-to-end encryption promise when combined with encryption between silo and storage. It looks like using TLS in socket,5436,ReubenBond,orleans
1372,Outsourcing of network layer to 3rd party libraries,"This question has been brought up more than once - should we 'outsource' the low level networking/socket layer of the Orleans stack to a 3rd party library instead of maintaining the code that deals with socket connections, sending/receiving messages, and buffer pool management within the Orleans codebase.

Potential benefits:
- Reduction of the codebase and its maintenance cost 
- 'Free' support for features like TLS
- Pluggable networking layer that would allow to swap implementations in the future easily
- Ability to easily add additional network protocols, such as HTTP, AMQP, MQTT

Concerns:
- Loss of control and flexibility in detecting and handling network issues
- Loss of low level performance optimizations
- Serialization needs buffer pools for efficiency even if we outsource buffer management for communication

Another somewhat related question that's been discussed is about opening up the Orleans messaging protocol, so that requests to grains could be sent without the need for OrleansClient and from different software stacks and languages.

The first step is to have a virtual meeting to go over the existing implementation of the networking/messaging layer to get interested people more familiar with the status quo and to answer any questions about it.

This issue is intended for accumulating initial questions and ideas in preparation for the meeting. Please comment to add or correct.",Outsourcing of network layer to 3rd party libraries  This question has been brought up more than once - should we 'outsource' the low level networking/socket layer of the Orleans stack to a 3rd party library instead of maintaining the code that deals with,5436,ReubenBond,orleans
307,"Orleans sockets, would there be need for more performance?","Out of curiosity I took a look at [SocketManager](https://github.com/dotnet/orleans/blob/master/src/Orleans/Messaging/SocketManager.cs) and [related](https://github.com/dotnet/orleans/search?utf8=%E2%9C%93&q=SocketManager) and I was wondering has anyone considered either [SocketEventAsyncArgs](https://msdn.microsoft.com/en-us/library/system.net.sockets.socketasynceventargs%28v=vs.110%29.aspx) or things like [RIO](http://channel9.msdn.com/Events/Build/BUILD2011/SAC-593T) (if this is a good source)/[RDMA](https://msdn.microsoft.com/en-us/library/cc904397%28v=vs.85%29.aspx)?

Long time ago, during the .NET 3.5 era (before `async`, that is) and when Windows Server 2003 was good stuff, I implemented a high-performance soft-realtime socket server and got much better performance with [SocketAsyncEventArgs](https://msdn.microsoft.com/en-us/library/system.net.sockets.socketasynceventargs%28v=vs.110%29.aspx). I suppose one factor here is how much of churn there is in senders (e.g. new connections) and world has moved on a bit with the new async interfaces.

Nevertheless, I was thinking some computing scenarios and things like high-performance trading (those guys strip down Linux kernels or have moved to FPGA already) where not so long ago this was quite hot. Some problems I once upon time dodgde are nicely enumerated at [Long running async and memory fragmentation](http://ayende.com/blog/170243/long-running-async-and-memory-fragmentation) (of RavenDb fame, see especially the discussion) and I noticed Cassandra is using [SocketEventAsyncArgs too](https://github.com/datastax/csharp-driver/blob/7150905d316f5cc2da2d598b2eee461c0292cb46/src/Cassandra/TcpSocket.cs#L39). As a final note for those curious [Awaiting Socket Operations](http://blogs.msdn.com/b/pfxteam/archive/2011/12/15/10248293.aspx).

Now that I got this far, I wonder does anyone have use cases for maximum socket performance or would it be nice to have features like these (as in closer to metal and less memory pinning)? Inter-datacenter messaging perhaps? Some inter-silo computing transferring a lot of data?","Orleans sockets, would there be need for more performance?  Out of curiosity I took a look at [SocketManager](https://github.com/dotnet/orleans/blob/master/src/Orleans/Messaging/SocketManager.cs) and [related](https://github.com/dotnet/orleans/search?utf8",5436,ReubenBond,orleans
5184,Add GSI cache maintentance and tests,"Fixes the problem where a global-single-instance grain becomes permanently unavailable on a cluster because its directory entry points to a remote cluster that is no longer responsive, even if that cluster has been removed from the multi-cluster.

I added tests to expose the problem behavior, and code that implements a fix.

**Tests:**

The tests use two clusters A and B, create a grain in A, then access it from B (which means cluster B now caches the reference to the grain in A). Then I block communication from A to B (to simulate cluster A going down), and change the multi-cluster configuration to remove A from the multi-cluster (to simulate an admin responding to the outage). Then I try to access the grain from B. Without the fix, this times out trying to contact a non-responding silo in cluster A. With the fix (and if I wait long enough for the cache cleanup to complete before trying to access the grain) this succeeds because the dangling cached reference was removed.

The difference between the two tests is scale (number of grains, silos, clients).

**Fix:**

I added code that validates GSI remote references stored in the grain directory. It is triggered both periodically (30s default), and also immediately after a multi-cluster configuration change.

The validation logic is pretty simple: To check if a reference to a remote cluster should be kept, it pings the silo, and the silo responds with its cluster ID (this is not a throughput hazard… the whole validation happens at a low period, there is only one ping per remote silo, and the ping is a tiny message).

If the response indicates the cluster is not part of the configuration, OR if the response times out, we remove the GSI remote reference from the grain directory. 

This is always safe from a correctness perspective (the reference is logically just a cache), and from a performance perspective, I believe it is ok also: if things are in flux or we timed out for random reasons, it just means the cache may be removed sooner than necessary, but still not “extremely too soon” since this whole validation triggers at a modest period (30s default). 
","Add GSI cache maintentance and tests  Fixes the problem where a global-single-instance grain becomes permanently unavailable on a cluster because its directory entry points to a remote cluster that is no longer responsive, even if that cluster has been re",5254,sergeybykov,orleans
5145,Fix call chain reentrancy,"Current behavior is to only allow call chain re-entrancy on A->B->A or A->A. This adds a new option for allowing A->B->C->A. Also flow the reentrancy context via RequestContext so that it can be viewed and serialized by the application layer.

* Refactor re-entrancy tests to use common code
* Change bool to enum in config and introduce new option CallChainReentrancyStrategy.EntireChain

Passes call chain tests. Sending an early version for feedback on the approach.

Remaining questions:
* Do we want to reconcile the code for Single Call and full call chain?
* Do we want to eliminate the option for single call (probably needs perf testing to determine impact)
* Still need to figure out logging in tests",Fix call chain reentrancy  Current behavior is to only allow call chain re-entrancy on A->B->A or A->A. This adds a new option for allowing A->B->C->A. Also flow the reentrancy context via RequestContext so that it can be viewed and serialized by the appl,5254,sergeybykov,orleans
5225,Remove RequestInvocationHistorySummary to fix backward compatibility,"#5145 was a breaking change (my bad)

Removing the added type `RequestInvocationHistorySummary` and using the previous `RequestInvocationHistory` implementation fix the bc issue while keeping the fix from #5145","Remove RequestInvocationHistorySummary to fix backward compatibility  #5145 was a breaking change (my bad)

Removing the added type `RequestInvocationHistorySummary` and using the previous `RequestInvocationHistory` implementation fix the bc issue while",5254,sergeybykov,orleans
5249,"Revert: Fix call chain reentrancy (#5145, #5225)",#5145 apparently caused a noticeable performance regression (12%-15%). This is to revert it along with #5225 that accompanied it. We can revisit the change and look at optimizing it post 2.2.0.,"Revert: Fix call chain reentrancy (#5145, #5225)  #5145 apparently caused a noticeable performance regression (12%-15%). This is to revert it along with #5225 that accompanied it. We can revisit the change and look at optimizing it post 2.2.0.",5254,sergeybykov,orleans
5145,Fix call chain reentrancy,"Current behavior is to only allow call chain re-entrancy on A->B->A or A->A. This adds a new option for allowing A->B->C->A. Also flow the reentrancy context via RequestContext so that it can be viewed and serialized by the application layer.

* Refactor re-entrancy tests to use common code
* Change bool to enum in config and introduce new option CallChainReentrancyStrategy.EntireChain

Passes call chain tests. Sending an early version for feedback on the approach.

Remaining questions:
* Do we want to reconcile the code for Single Call and full call chain?
* Do we want to eliminate the option for single call (probably needs perf testing to determine impact)
* Still need to figure out logging in tests",Fix call chain reentrancy  Current behavior is to only allow call chain re-entrancy on A->B->A or A->A. This adds a new option for allowing A->B->C->A. Also flow the reentrancy context via RequestContext so that it can be viewed and serialized by the appl,5249,sergeybykov,orleans
5225,Remove RequestInvocationHistorySummary to fix backward compatibility,"#5145 was a breaking change (my bad)

Removing the added type `RequestInvocationHistorySummary` and using the previous `RequestInvocationHistory` implementation fix the bc issue while keeping the fix from #5145","Remove RequestInvocationHistorySummary to fix backward compatibility  #5145 was a breaking change (my bad)

Removing the added type `RequestInvocationHistorySummary` and using the previous `RequestInvocationHistory` implementation fix the bc issue while",5249,sergeybykov,orleans
5236,Update ZooKeeperNetEx package to 3.4.12.1,"","Update ZooKeeperNetEx package to 3.4.12.1  ",5242,sergeybykov,orleans
5238,Include exception in TryForwardRequest info log,Adds the `Exception` to the existing log message.,Include exception in TryForwardRequest info log  Adds the `Exception` to the existing log message.,5242,sergeybykov,orleans
